"","UserID","SpID","prev_SpID","Long","Lat","ArriveTime","leaveTime","date","time","hour","day","x","y","location","gridcell"
"318",4,456,455,116.327311791667,39.9944111666667,39915.2946990741,39915.326412037,2009-04-12 07:04:22,"07:04:22",7,"Sunday",12949497.1139987,4865130.15870807,174,1
"319",4,457,456,116.297453608696,39.7626476521739,39915.3659953704,39915.5271296296,2009-04-12 08:47:02,"08:47:02",8,"Sunday",12946173.3162744,4831510.59307634,175,30
"320",4,458,-1,116.327155711111,39.9996342,39916.247037037,39916.3159259259,2009-04-13 05:55:44,"05:55:44",5,"Monday",12949479.7391907,4865889.12258647,4,1
"321",4,459,458,116.297785941176,39.7627503529412,39916.3627083333,39916.5459143519,2009-04-13 08:42:18,"08:42:18",8,"Monday",12946210.3113569,4831525.465713,159,30
"322",4,460,459,116.326835692308,39.9997674102564,39916.5888541667,39916.6168402778,2009-04-13 14:07:57,"14:07:57",14,"Monday",12949444.1148605,4865908.48025307,4,1
"323",4,461,-1,116.297347868421,39.7629190789474,39916.9526736111,39917.1723958333,2009-04-13 22:51:51,"22:51:51",22,"Monday",12946161.5453208,4831549.8998589,176,30
"324",4,463,462,116.326770135135,39.999704054054,39917.2538657407,39917.3082407407,2009-04-14 06:05:34,"06:05:34",6,"Tuesday",12949436.8170694,4865899.27353804,4,1
"325",4,464,463,116.32699274026,39.9999925454545,39917.3196296296,39917.4133680556,2009-04-14 07:40:16,"07:40:16",7,"Tuesday",12949461.5973585,4865941.19622901,4,1
"326",4,466,-1,116.466984744186,39.9092221860465,39918.3487384259,39918.3878587963,2009-04-15 08:22:11,"08:22:11",8,"Wednesday",12965045.4359508,4852759.45044798,177,41
"327",4,469,468,116.325492625,39.994387625,39919.2350925926,39919.3130787037,2009-04-16 05:38:32,"05:38:32",5,"Thursday",12949294.6052917,4865126.73797778,178,1
"328",4,470,469,116.327158842697,39.9997544044944,39919.3172453704,39919.4176273148,2009-04-16 07:36:50,"07:36:50",7,"Thursday",12949480.0877972,4865906.5902978,4,1
"329",4,471,470,116.3275283,39.99527793,39919.4186111111,39919.4439351852,2009-04-16 10:02:48,"10:02:48",10,"Thursday",12949521.2155961,4865256.10488485,179,1
"330",4,472,471,116.32672840625,39.99982434375,39919.4448032407,39919.6183912037,2009-04-16 10:40:31,"10:40:31",10,"Thursday",12949432.1718312,4865916.75364847,4,1
"331",4,473,-1,116.297737037037,39.7628404814815,39919.9559837963,39920.0459722222,2009-04-16 22:56:37,"22:56:37",22,"Thursday",12946204.867373,4831538.51771783,159,30
"332",4,474,473,116.327142606061,39.9998603030303,39920.0979976852,39920.1488657407,2009-04-17 02:21:07,"02:21:07",2,"Friday",12949478.2803432,4865921.97914102,4,1
"333",4,475,474,116.323076888889,40.0095094814815,39920.1529166667,39920.1784027778,2009-04-17 03:40:12,"03:40:12",3,"Friday",12949025.6867779,4867324.26767727,49,1
"334",4,476,475,116.327099101695,40.0004006440678,39920.181875,39920.3938657407,2009-04-17 04:21:54,"04:21:54",4,"Friday",12949473.4374593,4866000.50017805,4,1
"335",4,477,-1,116.294008046154,40.0512537692308,39921.3678125,39921.3912152778,2009-04-18 08:49:39,"08:49:39",8,"Saturday",12945789.7580067,4873393.13526973,180,42
"336",4,479,478,116.32682424,40.00009306,39921.4750694444,39921.7248263889,2009-04-18 11:24:06,"11:24:06",11,"Saturday",12949442.8399954,4865955.80273798,4,1
"337",4,480,-1,116.338733291667,39.971363875,39922.0517361111,39922.0840856481,2009-04-19 01:14:30,"01:14:30",1,"Sunday",12950768.5495628,4861781.82802521,181,43
"338",4,481,480,116.788518333333,39.948589,39922.2071412037,39922.4278587963,2009-04-19 04:58:17,"04:58:17",4,"Sunday",13000838.3913676,4858474.18316496,182,44
"339",4,482,481,116.467005045455,39.9088440227273,39922.4584143519,39922.4930787037,2009-04-19 11:00:07,"11:00:07",11,"Sunday",12965047.6958776,4852704.56982861,183,41
"340",4,483,-1,116.31552194382,40.0095581460674,39922.8584953704,39923.0768171296,2009-04-19 20:36:14,"20:36:14",20,"Sunday",12948184.6741399,4867331.3404699,184,1
"341",4,484,483,116.326796567164,40.0001324477612,39923.0815625,39923.1694212963,2009-04-20 01:57:27,"01:57:27",1,"Monday",12949439.7594694,4865961.52646955,4,1
"342",4,485,484,116.327172792453,40.0001469245283,39923.1917592593,39923.3152893518,2009-04-20 04:36:08,"04:36:08",4,"Monday",12949481.640677,4865963.63019819,4,1
"343",4,488,487,116.326391117647,39.9999021764706,39923.5255787037,39923.7658333333,2009-04-20 12:36:50,"12:36:50",12,"Monday",12949394.6250357,4865928.06406466,4,1
"344",4,489,-1,116.323764125,40.0094563125,39924.2264351852,39924.2898726852,2009-04-21 05:26:04,"05:26:04",5,"Tuesday",12949102.1895519,4867316.54023251,185,1
"345",4,493,492,116.327083953125,40.0002825,39924.4614814815,39924.6559490741,2009-04-21 11:04:32,"11:04:32",11,"Tuesday",12949471.7511283,4865983.33171821,4,1
"346",4,494,-1,116.3176326,40.00526142,39925.1838541667,39925.2047916667,2009-04-22 04:24:45,"04:24:45",4,"Wednesday",12948419.6313111,4866706.88417805,151,1
"347",4,495,494,116.325960596491,40.0001050701754,39925.2078587963,39925.3010300926,2009-04-22 04:59:19,"04:59:19",4,"Wednesday",12949346.6996398,4865957.54802647,4,1
"348",4,496,495,116.323879896552,40.0008527241379,39925.3010300926,39925.3743402778,2009-04-22 07:13:29,"07:13:29",7,"Wednesday",12949115.077182,4866066.19582474,186,1
"349",4,497,496,116.326103439394,39.9999724393939,39925.3743402778,39925.4112847222,2009-04-22 08:59:03,"08:59:03",8,"Wednesday",12949362.600839,4865938.27447182,4,1
"350",4,498,497,116.321667649123,40.0065890877193,39925.4134259259,39925.4352777778,2009-04-22 09:55:20,"09:55:20",9,"Wednesday",12948868.8109248,4866899.83397715,187,1
"351",4,499,-1,116.327086803279,39.9999773934426,39926.0655208333,39926.1571990741,2009-04-23 01:34:21,"01:34:21",1,"Thursday",12949472.0684059,4865938.99438041,4,1
"352",4,501,500,116.301585090909,39.965755769697,39926.4018634259,39926.4421180556,2009-04-23 09:38:41,"09:38:41",9,"Thursday",12946633.2307706,4860967.24839025,168,4
"353",4,502,-1,116.327031489362,40.0004258723404,39927.0441550926,39927.1600231482,2009-04-24 01:03:35,"01:03:35",1,"Friday",12949465.9108888,4866004.16630406,4,1
"354",4,503,502,116.32517646875,40.00627090625,39927.1701967593,39927.2204398148,2009-04-24 04:05:05,"04:05:05",4,"Friday",12949259.4109389,4866853.59235841,188,1
"355",4,504,503,116.315313365591,40.0098448924731,39927.2240277778,39927.2688078704,2009-04-24 05:22:36,"05:22:36",5,"Friday",12948161.4553177,4867373.01559788,189,1
"356",4,507,506,116.321166,40.0091757580645,39927.3993981481,39927.4213194444,2009-04-24 09:35:08,"09:35:08",9,"Friday",12948812.9675998,4867275.76526291,190,1
"357",4,509,508,116.327231375,39.999960325,39927.4875462963,39927.7090740741,2009-04-24 11:42:04,"11:42:04",11,"Friday",12949488.1620563,4865936.51404198,4,1
"358",4,510,509,116.327026435685,40.0008063360995,39927.7090740741,39927.7921064815,2009-04-24 17:01:04,"17:01:04",17,"Friday",12949465.3483161,4866059.45475953,4,1
"359",4,512,-1,116.326810315556,40.0004689866666,39928.1256944444,39928.199224537,2009-04-25 03:01:00,"03:01:00",3,"Saturday",12949441.2899334,4866010.4316015,4,1
"360",4,513,512,116.326856460317,40.000586375,39928.2002662037,39928.2534490741,2009-04-25 04:48:23,"04:48:23",4,"Saturday",12949446.4267448,4866027.49028603,4,1
"361",4,514,513,116.326992616337,40.0006355990099,39928.2539699074,39928.2781018519,2009-04-25 06:05:43,"06:05:43",6,"Saturday",12949461.5835635,4866034.643449,4,1
"362",4,515,514,116.326944776667,40.0005462933333,39928.2805324074,39928.3118402778,2009-04-25 06:43:58,"06:43:58",6,"Saturday",12949456.2580758,4866021.66567914,4,1
"363",4,516,515,116.362851807692,39.9585333461538,39928.3420949074,39928.3861342593,2009-04-25 08:12:37,"08:12:37",8,"Saturday",12953453.4104855,4859918.28679234,191,45
"364",4,517,516,116.356422133562,39.9580086643835,39928.3942939815,39928.4222685185,2009-04-25 09:27:47,"09:27:47",9,"Saturday",12952737.6624353,4859842.08801401,192,45
"365",4,518,517,116.361472878378,39.9582849594595,39928.4257986111,39928.4995138889,2009-04-25 10:13:09,"10:13:09",10,"Saturday",12953299.9087764,4859882.21387734,193,45
"366",4,519,518,116.358129921127,39.9582427633802,39928.4995138889,39928.5229398148,2009-04-25 11:59:18,"11:59:18",11,"Saturday",12952927.7724774,4859876.08580213,194,45
"367",4,520,519,116.326897294118,39.9999075098039,39928.5786226852,39928.7767592593,2009-04-25 13:53:13,"13:53:13",13,"Saturday",12949450.9723426,4865928.83908905,4,1
"368",4,522,-1,116.297907333333,39.7622803333333,39929.9507523148,39929.9730324074,2009-04-26 22:49:05,"22:49:05",22,"Sunday",12946223.82467,4831457.39989038,195,30
"369",4,525,524,116.327144104167,39.9998762916667,39930.2503009259,39930.4068171296,2009-04-27 06:00:26,"06:00:26",6,"Monday",12949478.4471116,4865924.3025616,4,1
"370",4,526,525,116.326637807692,40.0020146153846,39930.4395023148,39930.5243055556,2009-04-27 10:32:53,"10:32:53",10,"Monday",12949422.0864459,4866235.04223943,196,1
"371",4,527,-1,116.315223443182,40.0097625113636,39930.7857175926,39931.0353472222,2009-04-27 18:51:26,"18:51:26",18,"Monday",12948151.4452008,4867361.04248034,197,1
"372",4,528,527,116.326909866667,40.0000749,39931.0445486111,39931.188900463,2009-04-28 01:04:09,"01:04:09",1,"Tuesday",12949452.3719124,4865953.16377302,4,1
"373",4,530,529,116.326288596491,39.9999073508772,39931.2269791667,39931.4098842593,2009-04-28 05:26:51,"05:26:51",5,"Tuesday",12949383.2124328,4865928.81599428,4,1
"374",4,531,530,116.326780333333,39.9995963666667,39931.4359953704,39931.6172106481,2009-04-28 10:27:50,"10:27:50",10,"Tuesday",12949437.9523277,4865883.62478055,4,1
"375",4,534,533,116.3271624,40.0001682666667,39932.0511226852,39932.142037037,2009-04-29 01:13:37,"01:13:37",1,"Wednesday",12949480.4837944,4865966.73158673,4,1
"376",4,537,536,116.301271,39.9678554807692,39932.398587963,39932.4660648148,2009-04-29 09:33:58,"09:33:58",9,"Wednesday",12946598.2663305,4861272.22447319,198,4
"377",4,538,-1,116.301516192857,39.9665315642857,39933.1586111111,39933.3912152778,2009-04-30 03:48:24,"03:48:24",3,"Thursday",12946625.5610745,4861079.9288952,199,4
"378",4,539,538,116.302303146597,39.9660861518324,39933.3989236111,39933.4331712963,2009-04-30 09:34:27,"09:34:27",9,"Thursday",12946713.1643641,4861015.23468085,200,4
"379",4,541,-1,116.301637991735,39.9662805867768,39934.1634375,39934.1954166667,2009-05-01 03:55:21,"03:55:21",3,"Friday",12946639.1196636,4861043.47545586,201,4
"380",4,542,541,116.301829537736,39.9671923018868,39934.1954166667,39934.4447569444,2009-05-01 04:41:24,"04:41:24",4,"Friday",12946660.4424669,4861175.89892367,202,4
"381",4,543,542,116.301842282051,39.9658079230769,39934.4447569444,39934.4738541667,2009-05-01 10:40:27,"10:40:27",10,"Friday",12946661.8611576,4860974.82338262,203,4
"382",4,544,543,116.301570956522,39.9655630869565,39934.4945023148,39934.5223032407,2009-05-01 11:52:05,"11:52:05",11,"Friday",12946631.6573378,4860939.26232923,204,4
"383",4,545,544,116.326728081081,39.9996787027027,39934.546724537,39934.7137615741,2009-05-01 13:07:17,"13:07:17",13,"Friday",12949432.1356335,4865895.5895654,4,1
"384",4,547,546,116.317403403509,40.0059367719298,39935.1400578704,39935.1745717593,2009-05-02 03:21:41,"03:21:41",3,"Saturday",12948394.1172744,4866805.03252852,205,1
"385",4,550,549,116.316954802632,40.0047225394737,39935.4129861111,39935.451875,2009-05-02 09:54:42,"09:54:42",9,"Saturday",12948344.1792532,4866628.56980288,206,1
"386",4,551,-1,116.326208893805,39.9999415929203,39936.0690856481,39936.1080208333,2009-05-03 01:39:29,"01:39:29",1,"Sunday",12949374.3399704,4865933.79194917,4,1
"387",4,552,551,116.318635712,39.998598896,39936.1128240741,39936.1516550926,2009-05-03 02:42:28,"02:42:28",2,"Sunday",12948531.2972281,4865738.67697714,207,1
"388",4,556,555,116.220813505766,39.8964951136738,39936.3043518519,39936.3644791667,2009-05-03 07:18:16,"07:18:16",7,"Sunday",12937641.7790419,4850912.61169757,208,46
"389",4,557,556,116.232400916667,39.9070430555556,39936.3792361111,39936.4155787037,2009-05-03 09:06:06,"09:06:06",9,"Sunday",12938931.683723,4852443.21020744,209,47
"390",4,558,-1,116.327043571429,40.0005121190476,39937.0781712963,39937.1180439815,2009-05-04 01:52:34,"01:52:34",1,"Monday",12949467.2558584,4866016.69952659,4,1
"391",4,559,558,116.326669346154,39.9997844615385,39937.1187384259,39937.1479166667,2009-05-04 02:50:59,"02:50:59",2,"Monday",12949425.5972914,4865910.95809078,4,1
"392",4,560,559,116.316802296875,40.004921921875,39937.156712963,39937.1929398148,2009-05-04 03:45:40,"03:45:40",3,"Monday",12948327.20239,4866657.54555649,210,1
"393",4,561,560,116.321454375,40.01078646875,39937.2031828704,39937.2710185185,2009-05-04 04:52:35,"04:52:35",4,"Monday",12948845.069358,4867509.86357273,18,1
"394",4,563,562,116.317538857143,40.00520625,39937.3995717593,39937.4359027778,2009-05-04 09:35:23,"09:35:23",9,"Monday",12948409.195904,4866698.86640941,151,1
"395",4,564,-1,116.3283915,39.9820945,39938.0660763889,39938.1865046296,2009-05-05 01:35:09,"01:35:09",1,"Tuesday",12949617.3065806,4863340.64209306,211,2
"396",4,566,565,116.316980865169,40.0047263707865,39938.4031134259,39938.4411458333,2009-05-05 09:40:29,"09:40:29",9,"Tuesday",12948347.0805215,4866629.12659734,206,1
"397",4,567,566,116.326591666667,39.9999713333333,39938.4471643518,39938.5440277778,2009-05-05 10:43:55,"10:43:55",10,"Tuesday",12949416.9500504,4865938.11374218,4,1
"398",4,573,572,116.3274488,39.9954459333333,39939.4467824074,39939.4752893519,2009-05-06 10:43:22,"10:43:22",10,"Wednesday",12949512.3656966,4865280.51701328,212,1
"399",4,577,-1,116.326979603774,40.0002099433962,39941.0890856481,39941.2919444444,2009-05-08 02:08:17,"02:08:17",2,"Friday",12949460.1350116,4865972.78795226,4,1
"400",4,578,577,116.332400321101,39.9910575015291,39941.3260416667,39941.4807407407,2009-05-08 07:49:30,"07:49:30",7,"Friday",12950063.5665042,4864642.86507684,213,1
"401",4,579,578,116.327075961353,40.0000152125604,39941.5225462963,39941.5459606481,2009-05-08 12:32:28,"12:32:28",12,"Friday",12949470.8614882,4865944.49015124,4,1
"402",4,580,-1,116.301640496599,39.9660831632653,39942.1477314815,39942.4118287037,2009-05-09 03:32:44,"03:32:44",3,"Saturday",12946639.3985037,4861014.80060595,153,4
"403",4,583,582,116.30132606,39.96614734,39943.1469791667,39943.1734375,2009-05-10 03:31:39,"03:31:39",3,"Sunday",12946604.3955817,4861024.12197009,214,4
"404",4,586,585,116.301488968254,39.966335,39943.5191203704,39943.5423148148,2009-05-10 12:27:32,"12:27:32",12,"Sunday",12946622.5304455,4861051.37873886,138,4
"405",4,587,-1,116.326537416667,39.99528175,39944.3509143519,39944.3731481481,2009-05-11 08:25:19,"08:25:19",8,"Monday",12949410.910968,4865256.65995847,215,1
"406",4,588,587,116.327503125,40.00009975,39944.3751967593,39944.3981018519,2009-05-11 09:00:17,"09:00:17",9,"Monday",12949518.4131279,4865956.77491192,12,1
"407",4,589,588,116.326621393443,40.0001015737705,39944.4256365741,39944.6656365741,2009-05-11 10:12:55,"10:12:55",10,"Monday",12949420.2592199,4865957.03993766,4,1
"408",4,590,-1,116.326917594595,40.0001256756757,39945.1393865741,39945.1717476852,2009-05-12 03:20:43,"03:20:43",3,"Tuesday",12949453.2321814,4865960.54236667,4,1
"409",4,591,590,116.322469710526,40.0106088421053,39945.1938888889,39945.2286342593,2009-05-12 04:39:12,"04:39:12",4,"Tuesday",12948958.0959918,4867484.04730777,216,1
"410",4,592,591,116.323184051282,40.0100810128205,39945.2286342593,39945.308587963,2009-05-12 05:29:14,"05:29:14",5,"Tuesday",12949037.616041,4867407.33297097,217,1
"411",4,593,592,116.326971107143,40.0002031071429,39945.3383217593,39945.4132523148,2009-05-12 08:07:11,"08:07:11",8,"Tuesday",12949459.189171,4865971.79452355,4,1
"412",4,594,593,116.32099126087,40.0093266956522,39945.417650463,39945.4399305556,2009-05-12 10:01:25,"10:01:25",10,"Tuesday",12948793.5157288,4867297.70207419,75,1
"413",4,595,594,116.326629585366,39.9999154634146,39945.4531828704,39945.5494212963,2009-05-12 10:52:35,"10:52:35",10,"Tuesday",12949421.1711407,4865929.99488458,4,1
"414",4,596,595,116.322254021277,40.0107791276596,39945.5542824074,39945.6096759259,2009-05-12 13:18:10,"13:18:10",13,"Tuesday",12948934.0855743,4867508.79661697,218,1
"415",4,598,-1,116.326264869565,39.9999065217391,39946.2344675926,39946.3018865741,2009-05-13 05:37:38,"05:37:38",5,"Wednesday",12949380.5711635,4865928.69550636,4,1
"416",4,600,599,116.326134096774,40.0025519032258,39946.3777199074,39946.4364814815,2009-05-13 09:03:55,"09:03:55",9,"Wednesday",12949366.013603,4866313.12205519,146,1
"417",4,601,600,116.321164904762,40.0097474285714,39946.4398958333,39946.462037037,2009-05-13 10:33:27,"10:33:27",10,"Wednesday",12948812.8456785,4867358.85037688,219,1
"418",4,602,601,116.32105565625,40.0105305,39946.4632175926,39946.5003935185,2009-05-13 11:07:02,"11:07:02",11,"Wednesday",12948800.6841898,4867472.66108384,21,1
"419",4,605,604,116.322350142857,40.0102492857143,39947.2166319444,39947.2509375,2009-05-14 05:11:57,"05:11:57",5,"Thursday",12948944.7857797,4867431.78957052,91,1
"420",4,607,606,116.327127575758,40.0003227878788,39947.3220949074,39947.3974537037,2009-05-14 07:43:49,"07:43:49",7,"Thursday",12949476.6071775,4865989.18626891,4,1
"421",4,608,-1,116.327027876923,40.0003089538461,39948.286875,39948.3839351852,2009-05-15 06:53:06,"06:53:06",6,"Friday",12949465.508754,4865987.17593568,4,1
"422",4,609,608,116.320914428571,40.009016375,39948.3881018519,39948.4141203704,2009-05-15 09:18:52,"09:18:52",9,"Friday",12948784.9627965,4867252.60106429,75,1
"423",4,611,610,116.327759686567,39.995451477612,39949.3863425926,39949.4954861111,2009-05-16 09:16:20,"09:16:20",9,"Saturday",12949546.973431,4865281.32263905,220,1
"424",4,612,-1,116.326548902439,39.9999367560976,39950.1762268519,39950.2126851852,2009-05-17 04:13:46,"04:13:46",4,"Sunday",12949412.1895583,4865933.08907588,4,1
"425",4,613,612,116.307841923077,39.9836964102564,39950.2233333333,39950.2956712963,2009-05-17 05:21:36,"05:21:36",5,"Sunday",12947329.7381415,4863573.36903887,221,33
"426",4,614,613,116.309947021277,39.9793739042553,39950.3122800926,39950.4034953704,2009-05-17 07:29:41,"07:29:41",7,"Sunday",12947564.0766011,4862945.40402724,222,48
"427",4,615,-1,116.327132282051,40.0003431794872,39951.2458101852,39951.4014583333,2009-05-18 05:53:58,"05:53:58",5,"Monday",12949477.1310797,4865992.14953632,4,1
"428",4,616,615,116.3208882,40.0092359230769,39951.4058564815,39951.4299768518,2009-05-18 09:44:26,"09:44:26",9,"Monday",12948782.0430453,4867284.50945755,75,1
"429",4,618,617,116.326733780702,40.0014234824562,39951.5323263889,39951.6094328704,2009-05-18 12:46:33,"12:46:33",12,"Monday",12949432.7701124,4866149.13825054,223,1
"430",4,619,618,116.327383625,39.99998053125,39951.6131944444,39951.6722222222,2009-05-18 14:43:00,"14:43:00",14,"Monday",12949505.1104488,4865939.45035789,4,1
"431",4,621,620,116.322544631579,40.0097965789474,39952.1718055556,39952.1932175926,2009-05-19 04:07:24,"04:07:24",4,"Tuesday",12948966.4361652,4867365.99379797,34,1
"432",4,622,621,116.322474113208,40.0101660566038,39952.193275463,39952.2307986111,2009-05-19 04:38:19,"04:38:19",4,"Tuesday",12948958.586096,4867419.69313449,224,1
"433",4,623,622,116.323628698925,40.0094865698925,39952.2307986111,39952.2858564815,2009-05-19 05:32:21,"05:32:21",5,"Tuesday",12949087.1139901,4867320.93776436,225,1
"434",4,624,623,116.327239942857,40.0001326285714,39952.3032986111,39952.4080902778,2009-05-19 07:16:45,"07:16:45",7,"Tuesday",12949489.1158258,4865961.55274444,4,1
"435",4,625,624,116.326224868421,40.0000056578947,39952.4375347222,39952.4948611111,2009-05-19 10:30:03,"10:30:03",10,"Tuesday",12949376.1182565,4865943.10169305,4,1
"436",4,626,625,116.322382488889,40.0099838666667,39952.4979861111,39952.5481597222,2009-05-19 11:57:06,"11:57:06",11,"Tuesday",12948948.3865235,4867393.21388197,226,1
"437",4,627,626,116.326726396226,39.9997663396226,39952.5520949074,39952.7595833333,2009-05-19 13:15:01,"13:15:01",13,"Tuesday",12949431.9480764,4865908.32467202,4,1
"438",4,628,-1,116.3241309,40.0008365,39953.3007175926,39953.3732638889,2009-05-20 07:13:02,"07:13:02",7,"Wednesday",12949143.0187581,4866063.83814807,227,1
"439",4,630,629,116.327190111111,40.00860625,39953.4007986111,39953.4936574074,2009-05-20 09:37:09,"09:37:09",9,"Wednesday",12949483.5685812,4867192.9951246,228,1
"440",4,631,630,116.3276252,40.0001393714286,39953.4958564815,39953.7327893519,2009-05-20 11:54:02,"11:54:02",11,"Wednesday",12949532.0024548,4865962.53260002,12,1
"441",4,633,632,116.326784,40.000243,39954.1980324074,39954.2688888889,2009-05-21 04:45:10,"04:45:10",4,"Thursday",12949438.3604991,4865977.59166377,4,1
"442",4,634,633,116.415819,39.9695825,39954.360150463,39954.5256134259,2009-05-21 08:38:37,"08:38:37",8,"Thursday",12959349.6913619,4861523.07532083,229,3
"443",4,635,-1,116.327274293103,40.0000759137931,39956.5551157407,39956.7542013889,2009-05-23 13:19:22,"13:19:22",13,"Saturday",12949492.9396777,4865953.31109484,4,1
"444",4,637,636,116.326028214286,40.0001076428571,39957.2212615741,39957.4092013889,2009-05-24 05:18:37,"05:18:37",5,"Sunday",12949354.2268183,4865957.92188215,4,1
"445",4,638,-1,116.3266079375,39.9997931875,39958.2935532407,39958.4098148148,2009-05-25 07:02:43,"07:02:43",7,"Monday",12949418.7613113,4865912.22611981,4,1
"446",4,639,638,116.32653975,39.9932795,39958.4144444444,39958.4952083333,2009-05-25 09:56:48,"09:56:48",9,"Monday",12949411.1707135,4864965.72281271,230,1
"447",4,640,639,116.326333720339,40.0023992711865,39958.5018518518,39958.524849537,2009-05-25 12:02:40,"12:02:40",12,"Monday",12949388.2355965,4866290.941179,231,1
"448",4,642,-1,116.326435551724,40.0005786034483,39959.113587963,39959.1542013889,2009-05-26 02:43:34,"02:43:34",2,"Tuesday",12949399.5714145,4866026.36093567,232,1
"449",4,643,642,116.32225990625,40.01026471875,39959.1707291667,39959.229224537,2009-05-26 04:05:51,"04:05:51",4,"Tuesday",12948934.7406866,4867434.03259418,91,1
"450",4,645,644,116.326608314815,40.0013219814815,39959.3072453704,39959.4059722222,2009-05-26 07:22:26,"07:22:26",7,"Tuesday",12949418.8033138,4866134.38810898,233,1
"451",4,646,645,116.320868631579,40.0086260789474,39959.4093865741,39959.5023726852,2009-05-26 09:49:31,"09:49:31",9,"Tuesday",12948779.8646986,4867195.87697687,234,1
"452",4,647,646,116.3268573125,39.99947640625,39959.5058449074,39959.5519560185,2009-05-26 12:08:25,"12:08:25",12,"Tuesday",12949446.5216093,4865866.19257808,4,1
"453",4,648,647,116.327112647059,39.9993078823529,39959.5650462963,39959.7174305556,2009-05-26 13:33:40,"13:33:40",13,"Tuesday",12949474.9453224,4865841.70336264,4,1
"454",4,650,649,116.327153230769,40.0002028241758,39960.3700925926,39960.4316898148,2009-05-27 08:52:56,"08:52:56",8,"Wednesday",12949479.4630803,4865971.75340343,4,1
"455",4,651,650,116.326870538462,40.0002692564103,39960.4555787037,39960.6086458333,2009-05-27 10:56:02,"10:56:02",10,"Wednesday",12949447.9939166,4865981.40718806,4,1
"456",4,653,652,116.419505019108,39.9032210764331,39960.9458680556,39961.053912037,2009-05-27 22:42:03,"22:42:03",22,"Wednesday",12959760.0171321,4851888.58042897,235,10
"457",4,655,654,116.327070404255,39.9994438085106,39961.1965856481,39961.39625,2009-05-28 04:43:05,"04:43:05",4,"Thursday",12949470.242875,4865861.45560089,4,1
"458",4,656,655,116.301378654545,39.9658836181818,39961.4167939815,39961.4394675926,2009-05-28 10:00:11,"10:00:11",10,"Thursday",12946610.2503797,4860985.81769168,236,4
"459",4,657,-1,116.301494770701,39.9661740318472,39962.1716203704,39962.1939814815,2009-05-29 04:07:08,"04:07:08",4,"Friday",12946623.176371,4861027.99883596,153,4
"460",4,659,-1,116.301616290323,39.9657240752688,39963.1660069444,39963.2397800926,2009-05-30 03:59:03,"03:59:03",3,"Saturday",12946636.7038734,4860962.64495124,168,4
"461",4,660,659,116.306630892857,39.9682726547619,39963.247337963,39963.491412037,2009-05-30 05:56:10,"05:56:10",5,"Saturday",12947194.9268741,4861332.81873016,237,4
"462",4,661,660,116.301653371429,39.9661289857143,39963.4967939815,39963.5192592593,2009-05-30 11:55:23,"11:55:23",11,"Saturday",12946640.8317232,4861021.45609688,153,4
"463",4,663,-1,116.326706277778,39.9997960555556,39965.2786689815,39965.3123726852,2009-06-01 06:41:17,"06:41:17",6,"Monday",12949429.7085009,4865912.64289657,4,1
"464",4,664,663,116.326715,39.9999369444444,39965.3405787037,39965.4088194444,2009-06-01 08:10:26,"08:10:26",8,"Monday",12949430.6794543,4865933.11644592,4,1
"465",4,666,665,116.325247035714,39.9958386785714,39965.4528125,39965.5137268519,2009-06-01 10:52:03,"10:52:03",10,"Monday",12949267.2664175,4865337.58603904,238,1
"466",4,667,666,116.326735128205,39.9996585128205,39965.5143634259,39965.6051736111,2009-06-01 12:20:41,"12:20:41",12,"Monday",12949432.9201158,4865892.65564099,4,1
"467",4,668,-1,116.323106035294,40.0097831882353,39966.2304050926,39966.3151273148,2009-06-02 05:31:47,"05:31:47",5,"Tuesday",12949028.9313409,4867364.04761713,90,1
"468",4,669,668,116.327175358974,40.0005132051282,39966.3209143518,39966.4102777778,2009-06-02 07:42:07,"07:42:07",7,"Tuesday",12949481.9263809,4866016.85735404,4,1
"469",4,670,-1,116.327054802817,39.9951414507042,39966.7917361111,39966.8199652778,2009-06-02 19:00:06,"19:00:06",19,"Tuesday",12949468.5061308,4865236.27347672,239,1
"470",4,671,-1,116.327135214286,40.0000495,39967.210787037,39967.3814351852,2009-06-03 05:03:32,"05:03:32",5,"Wednesday",12949477.4574946,4865949.47271088,4,1
"471",4,672,671,116.322555191489,40.0100129787234,39967.3867592593,39967.4190856481,2009-06-03 09:16:56,"09:16:56",9,"Wednesday",12948967.6116891,4867397.44498633,34,1
"472",4,673,672,116.32426975,40.00332,39967.4237152778,39967.4949421296,2009-06-03 10:10:09,"10:10:09",10,"Wednesday",12949158.4754694,4866424.74458474,240,1
"473",4,675,674,116.326342333333,39.9998251333333,39967.5546875,39967.6238657407,2009-06-03 13:18:45,"13:18:45",13,"Wednesday",12949389.1943907,4865916.86838827,4,1
"474",4,677,-1,116.326991764706,40.0004779607843,39968.0487615741,39968.1694097222,2009-06-04 01:10:13,"01:10:13",1,"Thursday",12949461.4887604,4866011.73570487,4,1
"475",4,678,677,116.326992625,40.0007089375,39968.209212963,39968.4105324074,2009-06-04 05:01:16,"05:01:16",5,"Thursday",12949461.5845279,4866045.30090344,4,1
"476",4,680,-1,116.327142233333,40.0002199,39969.0929166667,39969.1639583333,2009-06-05 02:13:48,"02:13:48",2,"Friday",12949478.2388514,4865974.23482335,4,1
