UserID,SpID,prev_SpID,sequenceNo,Long,Lat,ArriveTime,leaveTime,date,time
85,19055,19054,8982,116.33025308571428,39.97546542857143,39867.5416550926,39867.7694675926,2009-02-23,12:59:59
85,19056,-1,8983,116.30987363257579,39.98232843749998,39868.1015972222,39868.1854513889,2009-02-24,02:26:18
85,19057,19056,8983,116.30777112499999,39.9803815,39868.1899884259,39868.2238078704,2009-02-24,04:33:35
85,19058,19057,8983,116.31916235714287,39.975093821428565,39868.2284375,39868.2392592593,2009-02-24,05:28:57
85,19059,-1,8984,116.31544815625,40.006333937499996,39874.235150463,39874.3266898148,2009-03-02,05:38:37
85,19060,-1,8985,116.32767925609761,39.974963487804864,39878.3487152778,39878.3578356481,2009-03-06,08:22:09
85,19061,19060,8985,116.33725679381442,39.90120542268041,39878.399212963,39878.4098726852,2009-03-06,09:34:52
85,19062,19061,8985,116.33864087410068,39.910769446043155,39878.4231828704,39878.4388078704,2009-03-06,10:09:23
85,19063,19062,8985,116.33803634913792,39.91141529310343,39878.4491666667,39878.4624189815,2009-03-06,10:46:48
85,19064,19063,8985,116.33903381382984,39.91728587234039,39878.4927546296,39878.5028819444,2009-03-06,11:49:34
85,19065,19064,8985,116.33150641935482,39.97464824193548,39878.5228472222,39878.5472106481,2009-03-06,12:32:54
85,19066,19065,8985,116.32925082811562,39.98092835796228,39878.5577893518,39879.066875,2009-03-06,13:23:13
85,19067,19066,8985,116.40600072619043,40.073018869047615,39879.1004976852,39879.1078472222,2009-03-07,02:24:43
85,19068,19067,8985,116.40436073684211,40.071177,39879.1078472222,39879.3565856481,2009-03-07,02:35:18
85,19069,19068,8985,116.4159132790697,40.070469918604644,39879.3780555556,39879.3878356481,2009-03-07,09:04:24
85,19070,19069,8985,116.40695578861788,40.07320071544715,39879.3995833333,39879.4065277778,2009-03-07,09:35:24
85,19071,-1,8987,116.3474635671642,39.86417784328357,39881.117662037,39881.1324652778,2009-03-09,02:49:26
85,19072,19071,8987,116.3592173465346,39.86413633663366,39881.1372685185,39881.1458680556,2009-03-09,03:17:40
85,19073,19072,8987,116.34070055,39.89948680000002,39881.1638194444,39881.1830324074,2009-03-09,03:55:54
85,19074,19073,8987,116.32899969369369,39.98086601801803,39881.2262731481,39881.2734143519,2009-03-09,05:25:50
85,19075,19074,8987,116.40853580000001,39.91043620000001,39881.3065277778,39881.3233449074,2009-03-09,07:21:24
85,19076,19075,8987,116.40500819047615,39.91181842857143,39881.3233449074,39881.3810069444,2009-03-09,07:45:37
85,19077,19076,8987,116.40324020000001,39.90957265714286,39881.3936805556,39881.4346527778,2009-03-09,09:26:54
85,19078,19077,8987,116.33251648837211,39.9703226744186,39881.4516666667,39881.5113657407,2009-03-09,10:50:24
85,19079,19078,8987,116.329671,39.975867625,39881.5168055556,39881.5270023148,2009-03-09,12:24:12
85,19080,-1,8988,116.32794946323531,39.977376205882365,39885.9362152778,39885.9499305556,2009-03-13,22:28:09
85,19081,19080,8988,116.2833742,40.00133219999999,39885.9580324074,39886.0707523148,2009-03-13,22:59:34
85,19082,19081,8988,116.30511120833336,39.99100775,39886.107037037,39886.1140972222,2009-03-14,02:34:08
85,19083,19082,8988,116.3017780571429,39.98975754285714,39886.1196527778,39886.1587615741,2009-03-14,02:52:18
85,19084,19083,8988,116.296175,39.99411533333333,39886.1637962963,39886.2017476852,2009-03-14,03:55:52
85,19085,19084,8988,116.3178337889908,39.99110433027523,39886.2225231482,39886.2354166667,2009-03-14,05:20:26
85,19086,-1,8990,116.3375185,39.926116,39888.9624652778,39888.9720717593,2009-03-16,23:05:57
85,19087,-1,8999,116.328965,39.96623675,39894.9440277778,39894.9589236111,2009-03-22,22:39:24
85,19088,-1,9000,116.33761979487178,39.90441107692307,39895.3784606481,39895.3872106481,2009-03-23,09:04:59
85,19089,-1,9007,116.32888127272726,39.9813299090909,39901.0228587963,39901.0434722222,2009-03-29,00:32:55
85,19090,-1,9008,116.40363844444444,40.02619433333333,39901.3758333333,39901.4375694444,2009-03-29,09:01:12
85,19091,-1,9010,116.34334469230771,39.89618630769231,39903.0944212963,39903.1260532407,2009-03-31,02:15:58
85,19092,19091,9010,116.34157655555555,39.89834122222223,39903.1448148148,39903.1690393519,2009-03-31,03:28:32
85,19093,-1,9014,116.34249122549024,39.891277254901986,39905.4206365741,39905.4488194444,2009-04-02,10:05:43
85,19094,-1,9018,116.33641426086955,39.96665141304347,39907.1403009259,39907.2795833333,2009-04-04,03:22:02
85,19095,-1,9019,116.33536777142857,39.966722814285745,39908.2374768518,39908.3691087963,2009-04-05,05:41:58
85,19096,-1,9020,116.30374781818182,39.940044696969686,39909.0894212963,39909.1514699074,2009-04-06,02:08:46
85,19097,19096,9020,116.33971059090912,39.966046015151505,39909.1621759259,39909.2005324074,2009-04-06,03:53:32
85,19098,-1,9029,116.32738991666669,39.981401925925915,39914.1075462963,39914.1156481481,2009-04-11,02:34:52
85,19099,19098,9029,116.33015446153847,39.976674,39914.1191203704,39914.1283101852,2009-04-11,02:51:32
85,19100,19099,9029,116.32649295950164,39.975286274143315,39914.1318634259,39914.1649652778,2009-04-11,03:09:53
85,19101,19100,9029,116.2987828,39.981715799999996,39914.1655439815,39914.2179976852,2009-04-11,03:58:23
85,19102,19101,9029,116.10407659210527,40.08762190789472,39914.2179976852,39914.2645833333,2009-04-11,05:13:55
85,19103,19102,9029,116.10419655855851,40.08706569819816,39914.2880208333,39914.2991319444,2009-04-11,06:54:45
85,19104,19103,9029,116.104642563981,40.087153156398124,39914.2991319444,39914.319849537,2009-04-11,07:10:45
85,19105,19104,9029,116.14337733215548,40.06621587985865,39914.3259259259,39914.3715856481,2009-04-11,07:49:20
85,19106,-1,9030,116.32726904545456,39.97529086363637,39915.1370138889,39915.1443634259,2009-04-12,03:17:18
85,19107,19106,9030,116.11426601515149,40.08895874242424,39915.1790277778,39915.1874189815,2009-04-12,04:17:48
85,19108,19107,9030,116.11191206666666,40.08872926666667,39915.1874189815,39915.2035185185,2009-04-12,04:29:53
85,19109,19108,9030,116.10973226553675,40.08738862711866,39915.2035185185,39915.2173032407,2009-04-12,04:53:04
85,19110,19109,9030,116.14353703846153,40.06621011538461,39915.2236342593,39915.2327083333,2009-04-12,05:22:02
85,19111,19110,9030,116.14359702857152,40.06641316190476,39915.2850231482,39915.4463888889,2009-04-12,06:50:26
85,19112,19111,9030,116.11496101176475,40.08889742352942,39915.475787037,39915.5099652778,2009-04-12,11:25:08
85,19113,-1,9031,116.32647532500006,39.97689050833334,39915.9402893518,39915.9753587963,2009-04-12,22:34:01
85,19114,19113,9031,116.11307102564103,40.08802412820513,39915.9892476852,39916.0476388889,2009-04-12,23:44:31
85,19115,19114,9031,116.27690417647061,39.9965209117647,39916.0840972222,39916.0916435185,2009-04-13,02:01:06
85,19116,19115,9031,116.33038823529411,39.97547135294117,39916.1104513889,39916.3089699074,2009-04-13,02:39:03
85,19117,-1,9040,116.32781361538463,39.980954,39921.0506365741,39921.1084953704,2009-04-18,01:12:55
85,19118,-1,9041,116.424949,39.906240499999996,39921.4391666667,39921.4892476852,2009-04-18,10:32:24
85,19119,-1,9043,116.33030400000003,39.976300300000005,39923.424525463,39923.4322222222,2009-04-20,10:11:19
85,19120,19119,9043,116.42086637499999,39.914785375,39923.4565277778,39923.5457407407,2009-04-20,10:57:24
85,19121,-1,9045,116.34686796341462,39.90463237804878,39924.4340856481,39924.4430439815,2009-04-21,10:25:05
85,19122,19121,9045,116.33789060294113,39.935674382352964,39924.4529976852,39924.4655555556,2009-04-21,10:52:19
85,19123,-1,9050,116.40552349999999,40.064989499999996,39928.1405671296,39928.3264351852,2009-04-25,03:22:25
85,19124,19123,9050,116.40266904999999,40.059773150000005,39928.3264351852,39928.3622337963,2009-04-25,07:50:04
85,19125,-1,9051,116.33001575,39.9761485,39929.5938078704,39929.601099537,2009-04-26,14:15:05
85,19126,-1,9057,116.32369993859645,39.9658275263158,39935.165474537,39935.1756597222,2009-05-02,03:58:17
85,19127,-1,9058,116.35499899999999,40.0604125,39936.068587963,39936.3007407407,2009-05-03,01:38:46
85,19128,-1,9060,116.34488832584267,39.89997730337077,39939.0900115741,39939.101087963,2009-05-06,02:09:37
85,19129,19128,9060,116.34706879310345,39.86373293103447,39939.1193171296,39939.1531597222,2009-05-06,02:51:49
85,19130,19129,9060,116.34065838095236,39.899355904761904,39939.1796643519,39939.4052430556,2009-05-06,04:18:43
85,19131,-1,9062,116.32864201249996,39.980401475,39940.4260185185,39940.4380555556,2009-05-07,10:13:28
85,19132,19131,9062,116.32937857352938,39.98079354411764,39940.4393287037,39940.4570949074,2009-05-07,10:32:38
85,19133,-1,9069,116.32940801408449,39.97713322535211,39945.5009606481,39945.6150810185,2009-05-12,12:01:23
85,19134,-1,9072,116.40612949999999,40.06503975,39948.0215277778,39948.0374305556,2009-05-15,00:31:00
85,19135,-1,9074,116.38624866666667,40.07326833333333,39949.082337963,39949.2373726852,2009-05-16,01:58:34
85,19136,-1,9075,116.40555318181818,40.06546178787878,39950.3678587963,39950.4213773148,2009-05-17,08:49:43
85,19137,19136,9075,116.40313733333333,40.061668250000004,39950.4223611111,39950.4473726852,2009-05-17,10:08:12
85,19138,19137,9075,116.3305337826087,39.97668095652174,39950.4536111111,39950.4728819444,2009-05-17,10:53:12
85,19139,-1,9080,116.40458333333333,40.05684433333334,39953.0050115741,39953.168125,2009-05-20,00:07:13
85,19140,19139,9080,116.40606923611111,40.06398466666667,39953.1695138889,39953.184837963,2009-05-20,04:04:06
85,19141,-1,9081,116.40611416901409,40.06419256338027,39954.0314236111,39954.0399884259,2009-05-21,00:45:15
85,19142,-1,9086,116.40615823287669,40.06416619178083,39956.0222800926,39956.0306134259,2009-05-23,00:32:05
85,19143,-1,9087,116.4041999714286,40.06136588571428,39956.4375578704,39956.4684606481,2009-05-23,10:30:05
85,19144,-1,9088,116.33675315,39.97871465,39957.0584837963,39957.0836921296,2009-05-24,01:24:13
85,19145,19144,9088,116.40502663636363,40.04252570454545,39957.0875231481,39957.2163310185,2009-05-24,02:06:02
85,19146,19145,9088,116.3564805,40.056248,39957.2163310185,39957.2399768519,2009-05-24,05:11:31
85,19147,-1,9089,116.32941525396828,39.980534460317486,39974.7587384259,39974.7844328704,2009-06-10,18:12:35
85,19148,19147,9089,116.3292834836957,39.98103136956521,39974.7872106481,39974.8002314815,2009-06-10,18:53:35
85,19149,19148,9089,116.32895564646464,39.982251171717174,39974.8027199074,39974.8174189815,2009-06-10,19:15:55
85,19150,19149,9089,116.32910711709597,39.981064147540955,39974.8174189815,39974.8469328704,2009-06-10,19:37:05
85,19151,19150,9089,116.32888714893622,39.98146968794324,39974.8486689815,39974.8611111111,2009-06-10,20:22:05
85,19152,19151,9089,116.32952551612911,39.9796339516129,39974.8611111111,39974.8680555556,2009-06-10,20:40:00
85,19153,19152,9089,116.32910332098764,39.981044851851856,39974.8728587963,39974.8810763889,2009-06-10,20:56:55
85,19154,19153,9089,116.32964094666667,39.98040042666667,39974.8852430556,39974.8978587963,2009-06-10,21:14:45
85,19155,19154,9089,116.32931936158191,39.981148288135614,39974.8978587963,39974.9080439815,2009-06-10,21:32:55
85,19156,19155,9089,116.33166266666667,39.98423449999999,39974.9108217593,39975.0333449074,2009-06-10,21:51:35
85,19157,19156,9089,116.32887744000001,39.98039359999999,39975.0333449074,39975.0424189815,2009-06-11,00:48:01
85,19158,19157,9089,116.40471759999998,40.0541864,39975.0654050926,39975.073912037,2009-06-11,01:34:11
85,19159,19158,9089,116.40627068292684,40.06376497560976,39975.073912037,39975.2211458333,2009-06-11,01:46:26
85,19160,-1,9090,116.40593398275861,40.06370536206897,39977.3986921296,39977.4108449074,2009-06-13,09:34:07
85,19161,-1,9091,116.33102093478259,39.97651328260868,39978.1084027778,39978.1195138889,2009-06-14,02:36:06
85,19162,-1,9094,116.40611842253522,40.06387474647885,39979.1028009259,39979.1502893518,2009-06-15,02:28:02
85,19163,19162,9094,116.40616234090906,40.06345943181819,39979.1520833333,39979.1612268519,2009-06-15,03:39:00
85,19164,-1,9095,116.40265499999998,40.05560525,39981.1151157407,39981.1243171296,2009-06-17,02:45:46
85,19165,-1,9096,116.359653,40.0479945,39981.3806365741,39981.4065625,2009-06-17,09:08:07
85,19166,-1,9097,116.32688891489364,39.98154308510638,39982.2858101852,39982.2929861111,2009-06-18,06:51:34
85,19167,19166,9097,116.317671084507,39.9655536197183,39982.2943171296,39982.32875,2009-06-18,07:03:49
85,19168,19167,9097,116.3158475232558,39.96474320930233,39982.32875,39982.3365046296,2009-06-18,07:53:24
85,19169,19168,9097,116.31443223076924,39.96519607692308,39982.3365046296,39982.3542708333,2009-06-18,08:04:34
85,19170,-1,9098,116.3287324857143,39.98043334285713,39983.0514699074,39983.0617592593,2009-06-19,01:14:07
85,19171,19170,9098,116.40563,40.057964,39983.0822453704,39983.0903587963,2009-06-19,01:58:26
85,19172,-1,9099,116.40564623076922,40.06318115384616,39983.4025115741,39983.4099768519,2009-06-19,09:39:37
85,19173,-1,9100,116.40499571428572,40.065781,39984.156712963,39984.4000925926,2009-06-20,03:45:40
85,19174,19173,9100,116.40561235714287,40.06367485714286,39984.4000925926,39984.410162037,2009-06-20,09:36:08
85,19175,-1,9102,116.40612816176473,40.06375092647059,39986.402025463,39986.4125,2009-06-22,09:38:55
85,19176,-1,9103,116.34117733333333,40.06487833333333,39987.0692592593,39987.077650463,2009-06-23,01:39:44
85,19177,19176,9103,116.40612176000002,40.06369770000001,39987.0867361111,39987.1607523148,2009-06-23,02:04:54
85,19178,19177,9103,116.40613114102565,40.06419219230769,39987.1607523148,39987.1687384259,2009-06-23,03:51:29
85,19179,-1,9106,116.4061691612903,40.064319741935485,39988.3649768519,39988.3744097222,2009-06-24,08:45:34
85,19180,-1,9110,116.40545373076921,40.06503765384615,39991.4542476852,39991.4621759259,2009-06-27,10:54:07
85,19181,-1,9112,116.40599034615389,40.064404057692315,39993.089212963,39993.0962152778,2009-06-29,02:08:28
85,19182,-1,9114,116.40449100000001,40.05267766666666,39995.0488310185,39995.0566435185,2009-07-01,01:10:19
85,19183,-1,9119,116.33317040000001,40.0373582,39997.0650347222,39997.0903472222,2009-07-03,01:33:39
85,19184,-1,9120,116.40604609523805,40.06350142857143,39997.3526851852,39997.3613657407,2009-07-03,08:27:52
85,19185,-1,9121,116.33079769999999,39.9805846,39997.9712731481,39998.0277199074,2009-07-03,23:18:38
85,19186,-1,9122,116.00664180769229,40.35459129230767,39999.2054513889,39999.2171412037,2009-07-05,04:55:51
85,19187,19186,9122,116.00915937333329,40.35577214666668,39999.2171412037,39999.2263425926,2009-07-05,05:12:41
85,19188,19187,9122,116.01366106779659,40.35923112711864,39999.2356597222,39999.2432407407,2009-07-05,05:39:21
85,19189,19188,9122,116.01471214338238,40.36025619485293,39999.2459027778,39999.267037037,2009-07-05,05:54:06
85,19190,19189,9122,116.00693604109587,40.35468409589042,39999.2824305556,39999.3038425926,2009-07-05,06:46:42
85,19191,19190,9122,116.00634676875003,40.354166237500024,39999.3038425926,39999.312349537,2009-07-05,07:17:32
85,19192,19191,9122,116.34032866666666,39.90162416666667,39999.4146180556,39999.4437268519,2009-07-05,09:57:03
85,19193,-1,9129,116.320146,39.945453,40022.9643171296,40022.9760069444,2009-07-28,23:08:37
85,19194,-1,9132,116.31661073333335,39.896937133333346,40025.1034027778,40025.1227777778,2009-07-31,02:28:54
85,19195,-1,9135,116.27058411764708,39.99011558823529,40028.1845023148,40028.1923148148,2009-08-03,04:25:41
85,19196,19195,9135,116.27312984848488,39.99714942424241,40028.2128009259,40028.2253356481,2009-08-03,05:06:26
85,19197,19196,9135,116.2687548,39.99658352857143,40028.2253356481,40028.2409490741,2009-08-03,05:24:29
85,19198,19197,9135,116.26381750434783,39.997032591304325,40028.2480092593,40028.2558217593,2009-08-03,05:57:08
85,19199,-1,9138,116.386999,39.966398999999996,40033.2542939815,40033.2918171296,2009-08-08,06:06:11
85,19200,19199,9138,116.31729515686271,39.894981058823525,40033.2972106481,40033.3262037037,2009-08-08,07:07:59
85,19201,19200,9138,116.30990857446803,39.982186893617026,40033.3599421296,40033.4055902778,2009-08-08,08:38:19
85,19202,-1,9142,116.4054441891892,40.06850721621622,40037.0336574074,40037.0412962963,2009-08-12,00:48:28
85,19203,19202,9142,116.4069728372093,40.06472672093024,40037.0474305556,40037.0550694444,2009-08-12,01:08:18
85,19204,-1,9143,116.34493251612902,39.97041793548388,40037.4854282407,40037.6424189815,2009-08-12,11:39:01
85,19205,19204,9143,116.40498183061152,40.066195524498376,40037.6424189815,40037.8699074074,2009-08-12,15:25:05
85,19206,19205,9143,116.4049143413548,40.06623116488417,40037.8772569444,40037.995625,2009-08-12,21:03:15
85,19207,19206,9143,116.40619712765955,40.06377708510639,40037.995625,40038.0063310185,2009-08-12,23:53:42
85,19208,-1,9144,116.40613872580641,40.0645600483871,40040.2639814815,40040.2732407407,2009-08-15,06:20:08
85,19209,19208,9144,116.34641754545456,39.976105090909094,40040.3023263889,40040.5229976852,2009-08-15,07:15:21
85,19210,-1,9145,116.34323933783782,39.96655148648647,40044.4886226852,40044.5910185185,2009-08-19,11:43:37
85,19211,19210,9145,116.40500862544172,40.06633434275618,40044.6222222222,40044.6601273148,2009-08-19,14:56:00
85,19212,19211,9145,116.40492091470988,40.06650611372062,40044.6601273148,40045.0090046296,2009-08-19,15:50:35
85,19213,19212,9145,116.30308371428573,40.04511335714285,40045.0246759259,40045.0340856481,2009-08-20,00:35:32
85,19214,-1,9149,116.30535269117648,39.98519467647058,40049.4630787037,40049.4968865741,2009-08-24,11:06:50
85,19215,-1,9152,116.34298598305085,39.967266898305084,40051.5109953704,40051.5909606481,2009-08-26,12:15:50
85,19216,19215,9152,116.40624600000002,40.051623290322595,40051.6163310185,40051.6248958333,2009-08-26,14:47:31
85,19217,-1,9154,116.40465182970902,40.06605340532627,40052.6001967593,40052.9761226852,2009-08-27,14:24:17
85,19218,19217,9154,116.40515513636365,40.06526722727273,40052.9761226852,40052.9860300926,2009-08-27,23:25:37
85,19219,19218,9154,116.40473859887005,40.06597989548023,40052.9860300926,40053.0242939815,2009-08-27,23:39:53
85,19220,-1,9156,116.34662183333334,39.985873166666664,40056.4839467593,40056.5062731481,2009-08-31,11:36:53
85,19221,19220,9156,116.40605202459014,40.0647426967213,40056.5112847222,40056.5187268518,2009-08-31,12:16:15
85,19222,-1,9157,116.31295953846156,40.03208315384616,40057.0123032407,40057.0193287037,2009-09-01,00:17:43
85,19223,-1,9158,116.40598077999995,40.06456543333333,40057.4587268519,40057.4713194444,2009-09-01,11:00:34
85,19224,19223,9158,116.40487673584902,40.06673516981132,40057.4713194444,40057.4793634259,2009-09-01,11:18:42
85,19225,-1,9159,116.39116250000001,39.9849315,40058.0704166667,40058.0863078704,2009-09-02,01:41:24
85,19226,-1,9161,117.93928655769231,40.99483994230768,40059.4635416667,40059.6138078704,2009-09-03,11:07:30
85,19227,19226,9161,117.93097667598859,40.96754371745425,40059.6186458333,40059.9956712963,2009-09-03,14:50:51
85,19228,19227,9161,117.92643285714284,40.96899485714285,40060.00125,40060.0253935185,2009-09-04,00:01:48
85,19229,19228,9161,117.93244081376524,40.967338825910936,40060.0254166667,40060.0516435185,2009-09-04,00:36:36
85,19230,19229,9161,117.93526900000002,40.98064543199998,40060.054537037,40060.0718981481,2009-09-04,01:18:32
85,19231,19230,9161,117.93518521938778,40.98233068877552,40060.0718981481,40060.0920949074,2009-09-04,01:43:32
85,19232,19231,9161,117.93583469491527,40.983850737288144,40060.0920949074,40060.101724537,2009-09-04,02:12:37
85,19233,19232,9161,117.93838061627902,40.9873081627907,40060.1056597222,40060.1143981481,2009-09-04,02:32:09
85,19234,19233,9161,117.93717230588244,40.98860572549019,40060.1143981481,40060.1283449074,2009-09-04,02:44:44
85,19235,19234,9161,117.94034605095547,40.99598284713375,40060.1436805556,40060.1642361111,2009-09-04,03:26:54
85,19236,19235,9161,117.94669058571425,40.98689718571428,40060.1719212963,40060.2114814815,2009-09-04,04:07:34
85,19237,19236,9161,117.94628212499997,41.01417095258624,40060.2185763889,40060.2447569444,2009-09-04,05:14:45
85,19238,19237,9161,117.94635491666668,41.01357270833333,40060.2506134259,40060.2636342593,2009-09-04,06:00:53
85,19239,19238,9161,117.92770759354838,41.008748690322584,40060.2676273148,40060.275462963,2009-09-04,06:25:23
85,19240,19239,9161,117.92798472463774,41.010458855072464,40060.275462963,40060.2824884259,2009-09-04,06:36:40
85,19241,19240,9161,117.92794562222235,41.01225043148146,40060.2824884259,40060.3229166667,2009-09-04,06:46:47
85,19242,19241,9161,117.92772707142859,41.00894169047619,40060.3229166667,40060.3434143519,2009-09-04,07:45:00
85,19243,19242,9161,117.15956848514861,40.70031845544558,40060.4109837963,40060.4275925926,2009-09-04,09:51:49
85,19244,-1,9168,116.34294748387094,39.96657470967741,40065.4911458333,40065.5884490741,2009-09-09,11:47:15
85,19245,-1,9172,116.40491972190738,40.066407689801736,40067.469837963,40067.6547453704,2009-09-11,11:16:34
85,19246,19245,9172,116.40486743209871,40.06592780246911,40067.6547453704,40067.6650347222,2009-09-11,15:42:50
85,19247,-1,9173,116.41530755555556,39.979297333333335,40068.2982175926,40068.3273148148,2009-09-12,07:09:26
85,19248,-1,9175,116.40518400000008,40.06642318840578,40070.6300115741,40070.6441319444,2009-09-14,15:07:13
85,19249,19248,9175,116.40491670874594,40.0663642117135,40070.6441319444,40070.8767013889,2009-09-14,15:27:33
85,19250,19249,9175,116.40494716109694,40.06650420651244,40070.8787152778,40070.9859027778,2009-09-14,21:05:21
85,19251,-1,9178,116.34302988749998,39.96646135,40072.4984375,40072.5906828704,2009-09-16,11:57:45
85,19252,-1,9180,116.33375876666666,39.975371058333344,40073.5875462963,40073.5955902778,2009-09-17,14:06:04
85,19253,-1,9182,116.40478640066596,40.06623115205321,40074.4738310185,40074.549212963,2009-09-18,11:22:19
85,19254,-1,9183,116.33043466666666,40.06322660000001,40077.0047453704,40077.0191550926,2009-09-21,00:06:50
85,19255,-1,9184,116.40569900000001,40.06590942857143,40077.5059606481,40077.5750462963,2009-09-21,12:08:35
85,19256,19255,9184,116.40272080672268,40.066343957983186,40077.5768865741,40077.5881597222,2009-09-21,13:50:43
85,19257,-1,9188,116.34301806595082,39.967365696319014,40079.4944675926,40079.5612731481,2009-09-23,11:52:02
85,19258,19257,9188,116.34270550819664,39.9672521639344,40079.5612731481,40079.5874421296,2009-09-23,13:28:14
85,19259,-1,9197,116.40598212280703,40.06470695614034,40084.471712963,40084.4794444444,2009-09-28,11:19:16
84,18212,-1,8557,116.41798361860465,39.98480728837212,39651.3203240741,39651.3273148148,2008-07-22,07:41:16
84,18213,18212,8557,116.4177537037037,39.98552748148148,39651.3273148148,39651.3440046296,2008-07-22,07:51:20
84,18214,18213,8557,116.43051385106382,39.934318595744685,39651.3719907407,39651.3818981481,2008-07-22,08:55:40
84,18215,18214,8557,116.43067210989012,39.93524992307693,39651.3818981481,39651.4232523148,2008-07-22,09:09:56
84,18216,18215,8557,116.43206957681151,39.932421142028986,39651.4254513889,39651.4334143519,2008-07-22,10:12:39
84,18217,18216,8557,116.30981672258068,39.978848845161316,39651.4763310185,39651.5117013889,2008-07-22,11:25:55
84,18218,18217,8557,116.33230345320194,39.974339216748795,39651.5254050926,39651.5908217593,2008-07-22,12:36:35
84,18219,-1,8559,116.42856535820899,39.932198149253736,39652.4469212963,39652.465,2008-07-23,10:43:34
84,18220,18219,8559,116.36881217924527,39.90726819811321,39652.4705324074,39652.5184490741,2008-07-23,11:17:34
84,18221,18220,8559,116.36754220370374,39.908370962962955,39652.5184490741,39652.5877546296,2008-07-23,12:26:34
84,18222,18221,8559,116.36765688888887,39.910200858585846,39652.5877546296,39652.5950231481,2008-07-23,14:06:22
84,18223,18222,8559,116.36772092718444,39.91088924514564,39652.5950231481,39652.6098842593,2008-07-23,14:16:50
84,18224,-1,8560,116.40188985185186,39.996205419753096,39653.4690509259,39653.4886805556,2008-07-24,11:15:26
84,18225,18224,8560,116.40347718181816,39.99583663636364,39653.4886805556,39653.5572222222,2008-07-24,11:43:42
84,18226,-1,8563,116.40927463636363,39.98751072727272,39655.4984143519,39655.5068402778,2008-07-26,11:57:43
84,18227,-1,8566,116.45729046666669,39.975538644444434,39663.3575347222,39663.3992592593,2008-08-03,08:34:51
84,18228,18227,8566,116.4015534693878,39.992853843537425,39663.4086921296,39663.4187847222,2008-08-03,09:48:31
84,18229,18228,8566,116.40089667005078,39.99270839086294,39663.4198263889,39663.4301041667,2008-08-03,10:04:33
84,18230,-1,8571,116.33765485714287,39.971343392857136,39681.0108796296,39681.0440162037,2008-08-21,00:15:40
84,18231,-1,8573,116.32503136666664,39.984393325,39684.0132175926,39684.0232175926,2008-08-24,00:19:02
84,18232,18231,8573,116.58683329122798,40.079426084210546,39684.0505092593,39684.0629861111,2008-08-24,01:12:44
84,18233,18232,8573,116.32778792079208,39.98207886138615,39684.0893055556,39684.1116666667,2008-08-24,02:08:36
84,18234,18233,8573,116.32531559310343,39.98435118620687,39684.1134027778,39684.1309259259,2008-08-24,02:43:18
84,18235,18234,8573,116.53483088387098,39.96475446451613,39684.1884953704,39684.2109722222,2008-08-24,04:31:26
84,18236,18235,8573,116.53921911971823,39.959876845070426,39684.2232638889,39684.2372222222,2008-08-24,05:21:30
84,18237,18236,8573,116.33643578260869,39.97555974782607,39684.29,39684.3046875,2008-08-24,06:57:36
84,18238,18237,8573,116.33633892957748,39.97531936267606,39684.3109490741,39684.3239467593,2008-08-24,07:27:46
84,18239,-1,8574,116.40847528301887,39.98702398113208,39684.9886226852,39684.9957291667,2008-08-24,23:43:37
84,18240,-1,8575,116.3313911746032,39.975556785714275,39685.4614467593,39685.5826273148,2008-08-25,11:04:29
84,18241,18240,8575,116.32827969117645,39.980978132352945,39685.5882060185,39685.6146180556,2008-08-25,14:07:01
84,18242,18241,8575,116.32801788085108,39.980797736170196,39685.6156597222,39685.6264930556,2008-08-25,14:46:33
84,18243,-1,8577,116.32428678212293,39.98437868156423,39686.0351041667,39686.042337963,2008-08-26,00:50:33
84,18244,18243,8577,116.58778314529918,40.07919935042736,39686.0769444444,39686.088275463,2008-08-26,01:50:48
84,18245,-1,8578,109.50076846617667,18.2508109720588,39688.1971990741,39688.2394212963,2008-08-28,04:43:58
84,18246,18245,8578,109.5005479575165,18.25150309967321,39688.2394212963,39688.2599537037,2008-08-28,05:44:46
84,18247,18246,8578,109.50054348319314,18.251788546218485,39688.2611574074,39688.2722222222,2008-08-28,06:16:04
84,18248,18247,8578,109.19992343497748,18.299784609865466,39688.3230555556,39688.330462963,2008-08-28,07:45:12
84,18249,18248,8578,109.19804075965664,18.291886673819747,39688.336875,39688.3479166667,2008-08-28,08:05:06
84,18250,18249,8578,109.19729501828762,18.29083157107232,39688.3479166667,39688.4056944444,2008-08-28,08:21:00
84,18251,-1,8580,116.3736116842105,39.86370805263158,39692.0838078704,39692.093287037,2008-09-01,02:00:41
84,18252,18251,8580,116.39114781818184,39.84923629545454,39692.0963425926,39692.1614236111,2008-09-01,02:18:44
84,18253,18252,8580,117.15281337410066,39.116109309352545,39692.1946180556,39692.2218518518,2008-09-01,04:40:15
84,18254,18253,8580,117.16572830115845,39.11384872007721,39692.2239351852,39692.2466782407,2008-09-01,05:22:28
84,18255,18254,8580,117.16576857180857,39.11374017021277,39692.2466782407,39692.2616435185,2008-09-01,05:55:13
84,18256,18255,8580,117.18399413071893,39.13849450980392,39692.2706481481,39692.3689583333,2008-09-01,06:29:44
84,18257,18256,8580,117.20330228654971,39.13575777777779,39692.379212963,39692.4065625,2008-09-01,09:06:04
84,18258,18257,8580,116.924209,39.43960233333333,39692.4110532407,39692.4232986111,2008-09-01,09:51:55
